filename,path,extension,size_bytes,mod_time_unix,source_user,source_type,label_finance,label_hr,label_it,label_general
secrets.js,C:\Users\gguerrero\AppData\Local,.js,2378,1726160309,dev_injector,secret_injection,0,0,1,1
database.yml,C:\Program Files\Enterprise Apps\community-edition\projects\config,.yml,3502,1710634910,dev_injector,secret_injection,0,0,1,1
host_key,C:\Users\kathryngilbert\Desktop\Code_Review\empire\dbtest\old,,70332,1712017444,dev_injector,secret_injection,0,0,1,1
config.json,C:\Users\oliviabonilla\Dev\frontend,.json,1759,1715240508,dev_injector,secret_injection,0,0,1,1
.env.test,C:\Users\stephaniecalhoun\Downloads\HT1632-for-Arduino-master,.test,2048,1702370642,dev_injector,secret_injection,0,0,1,1
GZS_09192002_2-02cv120_KING_v_UNUM.pdf,Z:\HR\Recruiting\Reqs\2025\Unum,.pdf,20971,1505555092,paul17,govdoc_real,0,0,0,0
secrets.js,C:\Work\Projects\FlashLib\flashlib.vision.core,.js,3107,1728224287,dev_injector,secret_injection,0,0,1,1
SalesInvoicePost.cs,C:\Work\Projects\moneysharp\src\MoneySharp\Internal\Model,.cs,322,1691040067,anitajohnston,github_real,1,0,0,1
config.php,C:\Users\brianjackson\AppData\Local,.php,2220,1703738216,dev_injector,secret_injection,0,0,1,1
class_mix_e_r_p_1_1_net_1_1_core_1_1_modules_1_1_sales_1_1_setup_1_1_bonus_slabs.js,C:\Users\anewman\Desktop\Code_Review\mixerp\docs\api,.js,401,1721614532,anewman,github_real,0,1,0,1
settings.py,C:\Users\devops\source\repos,.py,3369,1696414228,dev_injector,secret_injection,0,0,1,1
host_key,\\wsl$\Ubuntu\home\stephensjennifer\projects\sipamato\public\public-persistence-jooq\src\main\resources\db\migration,,27714,1697589713,dev_injector,secret_injection,0,0,1,1
accounts.dump,C:\Users\johngarcia\Documents\GitHub\atlanalyser\fr.tpt.atlanalyser.lib\lib\commons-cli-1.3\apidocs\org\apache\commons\cli\class-use\misc,.dump,99162,1707836419,dev_injector,secret_injection,0,0,1,1
database.yml,C:\Users\gail68\Dev\cos482-qualidade-de-software\config,.yml,3640,1689423995,dev_injector,secret_injection,0,0,1,1
auth_key,\\wsl$\Ubuntu\home\tracylong\projects\oroplatform\src\Oro\Bundle\FilterBundle\Form\Type,,128764,1700962397,dev_injector,secret_injection,0,0,1,1
aws_credentials,\\wsl$\Ubuntu\home\joycecampbell\projects\mammult\doc\html\misc,,2173,1710349504,dev_injector,secret_injection,0,0,1,1
Forecasts.out,Z:\Sales\Pipeline_Reports\2023\Forecasts,.out,10485,1530880058,dalebutler,govdoc_real,0,0,0,0
client_secret.json,C:\Users\sromero\Documents\GitHub,.json,3881,1697358699,dev_injector,secret_injection,0,0,1,1
SetLoadBalancerPoliciesForBackendServerResult.cpp,D:\Build_Artifacts\aws-sdk-cpp\v6.3\aws-cpp-sdk-elasticloadbalancing\source\model,.cpp,1747,1725591948,gitlab_runner,github_real,1,0,0,1
.env,C:\Users\alexanderdenise\Documents\GitHub,.env,3591,1726332525,dev_injector,secret_injection,0,0,1,1
JAW_05022007_1-04cv158_R_HARDING_V_CIANBRO.pdf,Z:\HR\Recruiting\Reqs\2025\Cianbro\Cianbro,.pdf,31457,1651248220,lelaurie,govdoc_real,0,0,0,0
.env.test,C:\Users\brandicurtis\source\repos,.test,2573,1701696345,dev_injector,secret_injection,0,0,1,1
CV_4lab_full.docx,Z:\HR\Recruiting\Reqs\2025,.docx,41943,1681465854,gtaylor,govdoc_real,0,1,0,1
kubeconfig.yaml,C:\Users\timothyjordan\Desktop\Coding,.yaml,2225,1732628364,dev_injector,secret_injection,0,0,1,1
server.key,C:\Users\wyoung\Desktop\Coding\ooxml_parser\spec\workbook,.key,42058,1727956710,dev_injector,secret_injection,0,0,1,1
host_key,C:\Users\matthewthomas\Desktop\Coding\ARToolKit-5.3-for-Unreal-Engine\AR\Source\AR\Private,,33601,1713845271,dev_injector,secret_injection,0,0,1,1
keystore.json,C:\Users\williamlewis\AppData\Local\Temp\git\Mermaid.Loft\Mermaid.Loft.Infrastructure\DomainBase,.json,139446,1708369947,dev_injector,secret_injection,0,0,1,1
certificate.p12,C:\Users\nicholas37\AppData\Local\Packages\Canonical\rootfs\home\nicholas37\NodeVision\node_modules\angular2\src\web_workers\ui,.p12,123530,1725311561,dev_injector,secret_injection,0,0,1,1
RIA Theory 0406.key,C:\Users\dalebutler\ssh\keys\backup,.key,5463080,1617214246,dalebutler,govdoc_real,0,0,0,0
dump.sql,C:\Users\katherinesmith\AppData\Local\Packages\Canonical\rootfs\home\katherinesmith\ictcore\core\Application,.sql,121360,1695020834,dev_injector,secret_injection,0,0,1,1
CCEXBalance.java,C:\Users\nathanhoward\source\repos\XChange\xchange-ccex\src\main\java\org\knowm\xchange\ccex\dto\account,.java,1759,1674819407,nathanhoward,github_real,1,0,0,1
00-2326.cvr.docx,Z:\HR\Recruiting\Reqs\2023\Docx,.docx,31457,1666459500,heatherjones,govdoc_real,0,0,0,0
04-60103-CV0.docx,Z:\HR\Recruiting\Reqs\2024\Docx,.docx,52428,1587657724,deleonmiranda,govdoc_real,0,0,0,0
_vendors---swiftMailer---classes---Swift---Transport---LoadBalancedTransport.php.html,C:\Users\whitemichael\source\repos\conTainr\protected\modules\containr\extensions\yii-mail\doc\Swift\Transport,.html,5295,1674859325,whitemichael,github_real,1,0,0,1
gcloud_auth.json,C:\Users\jermaine59\Desktop\Coding\BGLibrary\Classes\NanoStore,.json,42728,1723074671,dev_injector,secret_injection,0,0,1,1
structcv_1_1cudev_1_1maximum_3_01ushort_01_4-members.html,C:\Work\Projects\OpenCV-3.2\docs\3.2\dd\d17,.html,9582,1722194286,michealallen,github_real,0,1,0,1
database.yml,C:\Users\ecosta\Desktop\Code_Review,.yml,2700,1690159309,dev_injector,secret_injection,0,0,1,1
TABLE 2.7 Screen_Perched rev3.docx,Z:\HR\Recruiting\Reqs\2024\Table,.docx,20971,1678799144,zberger,govdoc_real,0,1,0,1
science_wilson_cv_12_31_08.docx,Z:\HR\Recruiting\Reqs\2024\Science\Science,.docx,482344,1703949072,beckerwilliam,govdoc_real,0,1,0,1
CV-MST8.docx,Z:\HR\Recruiting\Reqs\2024,.docx,73400,1653645636,lelaurie,govdoc_real,0,0,0,0
97-1685.cvr.doc,Z:\HR\Recruiting\Reqs\2024,.doc,136314,1666459510,rodriguezevelyn,govdoc_real,0,0,0,0
Bluebook NMFS Summary & Detail FY 2025 President's Budget DRAFT v18 DOC CLEAR.xlsx,Z:\Finance\General_Ledger\2024,.xlsx,52428,1623157432,uparker,govdoc_real,0,0,0,0
.env.test,C:\Users\bryantcarol\source\repos,.test,382,1720847344,dev_injector,secret_injection,0,0,1,1
web.config,C:\Users\karenbarnes\AppData\Local,.config,704,1724262276,dev_injector,secret_injection,0,0,1,1
default_wallet,C:\Work\Projects\serverZero_Rel19\src\scripts\scripts\eastern_kingdoms\scarlet_monastery,,107042,1719811166,dev_injector,secret_injection,0,0,1,1
key.pem,C:\inetpub\wwwroot\sp-dev-fx-webparts\samples\react-events-dynamicdata\src\webparts\map\components,.pem,124834,1734831454,dev_injector,secret_injection,0,0,1,1
accounts.dump,C:\Users\hubermonica\Documents\GitHub\azure-sdk-for-net\src\ResourceManagement\TrafficManager\Microsoft.Azure.Management.TrafficManager\Generated,.dump,120692,1704532661,dev_injector,secret_injection,0,0,1,1
cert.pfx,C:\Users\sysadmin\OneDrive - Corp\Backups\Code\sqlite-net\src,.pfx,130710,1697686137,dev_injector,secret_injection,0,0,1,1
02ci93_Budget_clarification_upload.docx,C:\Users\michael53\OneDrive - Corp\Finance\Reporting,.docx,10485,1577953246,michael53,govdoc_real,0,0,0,0
Johnson Linda Blenner Resume 12-6-06.docx,C:\Users\marygonzalez\Documents\HR\Talent_Acquisition\Candidates\Docx,.docx,20971,1644391998,marygonzalez,govdoc_real,0,0,0,0
ErpInvoiceLineItemComponentErpInvoiceLineItemsCollection.cs,C:\inetpub\wwwroot\ttc2017smartGrids\solutions\NMF\Schema\IEC61970\Informative\InfERPSupport,.cs,2999,1720746662,floresnathaniel,github_real,1,0,0,1
local_settings.py,C:\Users\angelaanthony\Dev\aws-sdk-cpp,.py,670,1701910676,dev_injector,secret_injection,0,0,1,1
syntax.py,C:\Python312\Lib\compiler,.py,1490,1606274800,terry,system_noise,0,0,0,0
auth_key,C:\Users\kprice\AppData\Local\Packages\Canonical\rootfs\home\kprice\incubator-asterixdb\asterix-om\src\main\java\edu\uci\ics\asterix\om\base,,27852,1693862064,dev_injector,secret_injection,0,0,1,1
FedEx Express CMU Employee Directory.docm,Z:\HR\Operations\Policies\Directory\Employee,.docm,10485,1675520880,gordonrichard,govdoc_real,0,1,0,1
PRAR6_Description.docx,Z:\HR\Recruiting\Reqs\2025,.docx,398458,1632568846,lisa70,govdoc_real,0,0,0,0
server.key,C:\Users\garciamitchell\AppData\Local\Packages\Canonical\rootfs\home\garciamitchell\librenms\includes\discovery\backup,.key,32726,1723768031,dev_injector,secret_injection,0,0,1,1
Hoppin_CV_8_2006.doc,Z:\HR\Recruiting\Reqs\2023\Hoppin,.doc,230686,1648641134,jacobjones,govdoc_real,0,0,0,0
ormconfig.js,C:\Users\amber59\Documents\GitHub,.js,568,1698513011,dev_injector,secret_injection,0,0,1,1
cert.pem,C:\Users\ashleywagner\source\repos\erel-maven-plugin\src\main\java\net\erel\maven\plugins\mojo,.pem,7399,1706313486,dev_injector,secret_injection,0,0,1,1
secrets.py,C:\Users\xmontes\Dev\JabRef_ES2,.py,2761,1701809527,dev_injector,secret_injection,0,0,1,1
GC_12062000_2-97cv258_Sprague_v_Hagen.pdf,Z:\HR\Recruiting\Reqs\2023\Hagen,.pdf,31457,1449222626,leachconnie,govdoc_real,0,0,0,0
id_ed25519,C:\Users\thomas35\Desktop\Coding\event-wip\sale_order_create_event_hour\wizard,,21953,1697012331,dev_injector,secret_injection,0,0,1,1
server.key,C:\Work\Projects\project0\vendor\magento\magento2-base\setup\src\Magento\Setup\Console\Command,.key,98151,1716076390,dev_injector,secret_injection,0,0,1,1
nuget.config,C:\Apps\Production\wfuzz-1\wordlist,.config,306,1715311378,dev_injector,secret_injection,0,0,1,1
.env.local,\\wsl$\Debian\home\deploy\core,.local,399,1696669603,dev_injector,secret_injection,0,0,1,1
id_ecdsa,\\wsl$\Ubuntu\home\melissa84\projects\sequel-schema-sharding,,49600,1724176707,dev_injector,secret_injection,0,0,1,1
WeatherForecasts.ts,C:\Users\devops\Desktop\Coding\DataConnect\src\DataConnect.Client.WebClient\ClientApp\store,.ts,3664,1690538368,devops,github_real,1,0,0,1
ormconfig.js,C:\Work\Projects\chromium.src\third_party,.js,3345,1734511093,dev_injector,secret_injection,0,0,1,1
CandidateCellInfo-r10.c,C:\Work\Projects\Senior_Project\lte,.c,3754,1680556722,thorntonashley,github_real,0,1,0,1
MJK_07262005_1-05cv54_Carr_v_Merrill.pdf,Z:\HR\Recruiting\Reqs\2024\Carr,.pdf,94371,1595432320,umyers,govdoc_real,0,0,0,0
badsyntax_future6.py,C:\Python312\Lib\test,.py,171,1603595248,jo,system_noise,0,0,0,0
2006NebraskaRAEPattmtIIwagedetermination.docx,Z:\HR\Operations\Policies\Docx,.docx,31457,1620228418,lelaurie,govdoc_real,0,0,0,0
client.key,C:\Users\fhill\Documents\GitHub\jerryscript\jerry-core\jmem,.key,87973,1702463069,dev_injector,secret_injection,0,0,1,1
AvailableBudgetController.php,C:\Users\makayla59\Dev\firefly-iii\app\Http\Controllers\Budget,.php,9393,1703269067,makayla59,github_real,1,0,0,1
nuget.config,C:\Users\taylortracy\Documents\GitHub,.config,1691,1717652627,dev_injector,secret_injection,0,0,1,1
data.sqlite,C:\Users\jeffrey99\Dev\caffe2\scripts\old,.sqlite,61751,1694733440,dev_injector,secret_injection,0,0,1,1
badsyntax_future4.py,C:\Python312\Lib\test,.py,163,1603595246,pat,system_noise,0,0,0,0
Bio Tax 01-06-2024 _Final_.doc,C:\Users\backup_svc\Pictures\Scans,.doc,52428,1612272508,backup_svc,govdoc_real,0,0,0,0
MJK_06202006_1-05cv194_SchoolUnion_v_MsC.pdf,Z:\HR\Recruiting\Reqs\2023,.pdf,31457,1623921838,maria60,govdoc_real,0,0,0,0
EmployeePersonalInfoCommand.cs,\\wsl$\Ubuntu\home\douglaswoods\projects\SoftUni\C# DB\C# DB Advanced\Automapper_\MyApp\Core\Commands,.cs,978,1706168937,douglaswoods,github_real,0,1,0,1
invoice.rb,C:\Work\Projects\mongoid-included\spec\functional,.rb,337,1713513315,phughes,github_real,1,0,0,1
statsmodels.tsa.forecasting.theta.ThetaModel.period.html,C:\Users\scottcampbell\Documents\GitHub\statsmodels.github.io\v0.13.1\generated,.html,17686,1676702454,scottcampbell,github_real,1,0,0,1
cwf_nov16_picv.docx,Z:\HR\Recruiting\Reqs\2024\Docx,.docx,1405091,1543422064,emmacruz,govdoc_real,0,0,0,0
Taxpayer Choice Act QA--FINAL.docx,C:\Users\backup_svc\OneDrive - Corp\Personal\Taxpayer,.docx,104857,1692275430,backup_svc,govdoc_real,1,0,0,1
2025 Budget Summary Web.indd,C:\Users\robertspears\OneDrive - Corp\Finance\Reporting\Budget,.indd,1163919,1643969142,robertspears,govdoc_real,0,0,0,0
CompanyPayrollCostRepository.php,\\wsl$\Debian\home\natalie28\git\SemartHris\src\Repository,.php,2431,1708723438,natalie28,github_real,1,0,0,1
tax.js,\\wsl$\Debian\home\nicholas37\git\shopware\themes\Backend\ExtJs\backend\base\model,.js,1867,1686747635,nicholas37,github_real,1,0,0,1
production.sqlite,\\wsl$\Debian\home\olivia90\git\sendgrid-python\sendgrid\helpers\mail,.sqlite,49435,1720235859,dev_injector,secret_injection,0,0,1,1
sample fisherman's resume.docx,Z:\HR\Recruiting\Reqs\2023,.docx,20971,1641054832,moniquecarter,govdoc_real,0,0,0,0
01-1679.cvr.docx,Z:\HR\Recruiting\Reqs\2024\Docx,.docx,41943,1666459506,chelseakline,govdoc_real,0,0,0,0
ormconfig.js,C:\Users\asmith\source\repos,.js,455,1714132023,dev_injector,secret_injection,0,0,1,1
auth_key,C:\Users\ryanroberson\Dev\knowledge\spec\features,,70170,1702969942,dev_injector,secret_injection,0,0,1,1
production_db.sql,C:\Work\Projects\mentat-example\bak,.sql,9492,1699489600,dev_injector,secret_injection,0,0,1,1
"Final Comp, Functions Brake Materials.pdf",Z:\HR\Payroll\Cycles\2023\Functions,.pdf,178257,1489075272,nholmes,govdoc_real,0,0,0,0
accounts.dump,C:\Users\garymoore\source\repos\BlenderSpriter\misc,.dump,25008,1719084105,dev_injector,secret_injection,0,0,1,1
backup.sql,C:\Users\sarah62\Documents\GitHub\nifi\nifi-nar-bundles\nifi-cdc\nifi-cdc-mysql-bundle\nifi-cdc-mysql-processors\src\main\java\org\apache\nifi\cdc\mysql\processors,.sql,16996,1708204292,dev_injector,secret_injection,0,0,1,1
MiningDurationRoleBonus.java,D:\Build_Artifacts\EveOnline\v5.1\model\sde\SDE-Types\src\generated\java\fr\guiguilechat\jcelechat\model\sde\attributes,.java,830,1690065873,deploy,github_real,0,1,0,1
production_db.sql,C:\Users\markjenkins\Desktop\Coding\SSKB\sensite\src\main\java\database\parse\util,.sql,47984,1715569271,dev_injector,secret_injection,0,0,1,1
TaxRuleRepositoryInterfaceTest.php,C:\Users\boothtonya\Desktop\Coding\project0\vendor\magento\magento2-base\dev\tests\api-functional\testsuite\Magento\Tax\Api,.php,23456,1732274094,boothtonya,github_real,1,0,0,1
96-1582.cvr.docx,Z:\HR\Recruiting\Reqs\2023\Docx,.docx,31457,1666459500,larsenbrian,govdoc_real,0,0,0,0
ohanlon-cv-2024.docx,Z:\HR\Recruiting\Reqs\2024\Docx,.docx,104857,1696356936,ryanjohnson,govdoc_real,0,1,0,1
ssl_cert.pem,C:\Python312\Lib\test,.pem,814,1648775998,pat,system_noise,0,0,0,0
EchoTagSyntaxFixer.php,C:\Users\weaverlauren\Desktop\Code_Review\php-buildpack\fixtures\symfony_5_local_deps\vendor\friendsofphp\php-cs-fixer\src\Fixer\PhpTag,.php,8138,1693868536,weaverlauren,github_real,1,0,0,1
TE23_CompRpt150_2005Revised.pdf,Z:\HR\Payroll\Cycles\2025,.pdf,2726297,1616599590,xsanchez,govdoc_real,0,0,0,0
Tax Relief 2001 through 2025 May 27.docx,C:\Users\dalebutler\OneDrive - Corp\Personal\Docx,.docx,41943,1685024502,dalebutler,govdoc_real,1,0,0,1
COmpel.pdf,Z:\HR\Payroll\Cycles\2024\Compel,.pdf,41943,1599056418,gordonrichard,govdoc_real,0,0,0,0
id_ecdsa,C:\Users\devops\source\repos\internetvideogamelibrary-website\config\initializers,,123698,1701065184,dev_injector,secret_injection,0,0,1,1
taxes-health-herger-kind07.927.docx,C:\Users\robert46\OneDrive - Corp\Personal\Health,.docx,31457,1665077606,robert46,govdoc_real,0,0,0,0
Budget-Boondoggle 001.docx,Z:\Finance\General_Ledger\2025,.docx,31457,1665837300,stephen73,govdoc_real,0,0,0,0
ELECTIONS AND CANDIDATES.docx,C:\Users\jacobjones\Documents\HR\Talent_Acquisition\Candidates,.docx,83886,1638983702,jacobjones,govdoc_real,0,0,0,0
*HolmCV_Jan05.tex,Z:\HR\Recruiting\Reqs\2023,.tex,283115,1578068458,twest,govdoc_real,0,0,0,0
credentials.json,C:\Users\zbranch\Downloads\mod-fconn-master,.json,2696,1728006632,dev_injector,secret_injection,0,0,1,1
CV_WEB.pdf,C:\Users\omiller\Documents\HR\Talent_Acquisition\Candidates,.pdf,20971,1511883786,omiller,govdoc_real,0,0,0,0
badsyntax_future6.py,C:\Python312\Lib\test,.py,171,1603595248,charlie,system_noise,0,0,0,0
03cv734RecotonorderonmotionstodismissCORRECTED.docx,Z:\HR\Recruiting\Reqs\2025,.docx,125829,1598027474,ybrown,govdoc_real,0,0,0,0
local_settings.py,C:\Users\rrodriguez\AppData\Local,.py,3619,1716852036,dev_injector,secret_injection,0,0,1,1
config.js,C:\Users\jonathanjones\Dev\zabbix-slack,.js,569,1730511267,dev_injector,secret_injection,0,0,1,1
ssl_key.pem,C:\Python312\Lib\test,.pem,497,1648775998,pat,system_noise,0,0,0,0
Senate Bush Budget Debt Deception.doc,Z:\Finance\General_Ledger\2025\Bush,.doc,20971,1643878012,dyoung,govdoc_real,0,0,0,0
.env.local,C:\Users\ywalter\Desktop\Coding,.local,2605,1701249806,dev_injector,secret_injection,0,0,1,1
.env.production,C:\Users\owensjohn\Downloads\digitalnote-master,.production,2431,1708225314,dev_injector,secret_injection,0,0,1,1
database.php,\\wsl$\Ubuntu\home\admin\api,.php,3935,1700343236,dev_injector,secret_injection,0,0,1,1
11142003_1-01CV0354S_BEACON_MUTUAL_INSURANCE_COMPANY_V_ONEBEACON_INSURANCE_GROUP_P.pdf,Z:\HR\Recruiting\Reqs\2024,.pdf,94371,1605086820,nholmes,govdoc_real,0,0,0,0
MJK_06022005_1-04cv157_Higgins_v_PenobCty.pdf,Z:\HR\Recruiting\Reqs\2025,.pdf,73400,1591096594,meyerrichard,govdoc_real,0,0,0,0
MJK_12132004_1-03cv106_Hewes_v_Magnusson.pdf,Z:\HR\Recruiting\Reqs\2025\Magnusson,.pdf,83886,1575969988,lelaurie,govdoc_real,0,0,0,0
database.yml,D:\Archive\Legacy_Projects\testGitHub\testMaven,.yml,3786,1728777401,dev_injector,secret_injection,0,0,1,1
database.php,C:\Users\makayla94\Dev\Raytracer,.php,1046,1700419611,dev_injector,secret_injection,0,0,1,1
badsyntax_future8.py,C:\Python312\Lib\test,.py,131,1603598850,terry,system_noise,0,0,0,0
identity,C:\Users\jgarcia\Desktop\Coding\JTrim\subprojects\jtrim-swing-component\src\test\java\org\jtrim2\swing\component,,47479,1703458703,dev_injector,secret_injection,0,0,1,1
NewTypeInferenceWithTypeSyntaxTranspilationTest.java,\\wsl$\Debian\home\stephaniecalhoun\git\closure-compiler\test\com\google\javascript\jscomp,.java,6823,1687674203,stephaniecalhoun,github_real,1,0,0,1
DMC_07152002_2-00cv239_TALARICO_V_MARATHON.pdf,Z:\HR\Recruiting\Reqs\2025\Talarico,.pdf,41943,1499787586,hubbardkimberly,govdoc_real,0,0,0,0
certificate.p12,\\wsl$\Ubuntu\home\jonathanjones\projects\ice\cpp\include\Ice,.p12,19210,1689974691,dev_injector,secret_injection,0,0,1,1
.env.example,\\wsl$\Ubuntu\home\deploy\api,.example,3883,1703984166,dev_injector,secret_injection,0,0,1,1
DMC_11242004_2-04cv64_Martin_v_Barnhart.pdf,Z:\HR\Recruiting\Reqs\2024,.pdf,31457,1574325230,larsenbrian,govdoc_real,0,0,0,0
2017_02_06_230000_create_point_sales_service_invoice_service_table.php,C:\Users\russellmatthew\AppData\Local\Temp\git\point-app-test\packages\point\point-sales\src\database\migrations,.php,1203,1682565752,russellmatthew,github_real,1,0,0,1
secrets.js,C:\inetpub\wwwroot\ruby-gnome2\gtk3,.js,2427,1734971125,dev_injector,secret_injection,0,0,1,1
071508PAYGOSpendingvsTaxCutsSN&JP.docx,C:\Users\leejohnny\Pictures\Scans,.docx,83886,1700064708,leejohnny,govdoc_real,1,0,0,1
proton_budget.xlsx,Z:\Finance\General_Ledger\2024,.xlsx,31457,1547193712,denisesmith,govdoc_real,0,0,0,0
budget_schema.js,C:\Users\doris06\AppData\Local\Temp\git\simplicity-graphql-server\api\budget,.js,1153,1727748287,doris06,github_real,1,0,0,1
unit_test_inverse_dynamics_balance_controller.py,C:\Users\ryanbrandi\Downloads\sot-torque-control-master\unitTesting,.py,6246,1680652549,ryanbrandi,github_real,1,0,0,1
badsyntax_future8.py,C:\Python312\Lib\test,.py,131,1603595250,pat,system_noise,0,0,0,0
id_ecdsa,C:\Users\jgomez\source\repos\coingiving\db,,5357,1734518590,dev_injector,secret_injection,0,0,1,1
04-2269.cvr.docx,Z:\HR\Recruiting\Reqs\2023\Docx,.docx,20971,1666459502,wjones,govdoc_real,0,0,0,0
database.json,\\wsl$\Ubuntu\home\runner\backend,.json,732,1714112321,dev_injector,secret_injection,0,0,1,1
settings.json,C:\Users\nathaniel57\AppData\Local,.json,3278,1717901984,dev_injector,secret_injection,0,0,1,1
privkey.pem,\\wsl$\Ubuntu\home\gary29\projects\AK-OnePlusOne-CAF\drivers\power\dump,.pem,12669,1695327299,dev_injector,secret_injection,0,0,1,1
6.EmployeesHiredAfter.sql,C:\Users\john02\AppData\Local\Packages\Canonical\rootfs\home\john02\Databases-Basics---MS-SQL-Server---2017\7_Subqueries_and_Joins\7_Subqueries_Joins\7_Exercise,.sql,243,1681547434,john02,github_real,0,1,0,1
05272008_1-08CV0039S_MJH_REISE_V_WALL_RR.doc,Z:\HR\Recruiting\Reqs\2024\Reise\Reise,.doc,20971,1691145548,goodjeffrey,govdoc_real,0,1,0,1
local_settings.py,C:\Users\gary29\Desktop\Coding\config,.py,1870,1722378438,dev_injector,secret_injection,0,0,1,1
config.yml,\\wsl$\Debian\home\config,.yml,3646,1730498451,dev_injector,secret_injection,0,0,1,1
EventStaxUnmarshaller.java,C:\Users\johndeleon\AppData\Local\Packages\Canonical\rootfs\home\johndeleon\aws-sdk-java\aws-java-sdk-docdb\src\main\java\com\amazonaws\services\docdb\model\transform,.java,3623,1715195157,johndeleon,github_real,1,0,0,1
dump.sql,C:\Temp\Publish\terraform-provider-google\google\dump,.sql,75550,1707633114,dev_injector,secret_injection,0,0,1,1
structcv_1_1cudev_1_1DisableIf_3_01false_00_01T_01_4.html,C:\Users\nancygreen\Dev\OpenCV-3.2\docs\3.2\d5\d19,.html,10135,1679444318,nancygreen,github_real,0,1,0,1
04-50728-CV0.docx,Z:\HR\Recruiting\Reqs\2023,.docx,20971,1594214072,zphillips,govdoc_real,0,0,0,0
